Product Name,Price,Review Count,Image URL
"15 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61bVyMlJp+L._AC_UY218_.jpg
"14 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61iIZBdKUbL._AC_UY218_.jpg
"I14 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61iIZBdKUbL._AC_UY218_.jpg
"I14 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61AH+zpO0rL._AC_UY218_.jpg
"I14 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61N02xYzikL._AC_UY218_.jpg
"I15 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61caghbZ++L._AC_UY218_.jpg
"I15 Smartphone, Full Touch Screen Cellphone with 6.7in HD Large Screen, for Android 13, 6GB RAM, 256GB ROM, 6800mAh Battery, 16MP 32MP Camera, for Daily(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61ngMN5NOGL._AC_UY218_.jpg
"6.5 Inch Screen Smartphone with 4000mAh Battery, Dual Camera, Support Network, 4000mAh Battery,16MP Rear Camera Gradient Blue US Plug/2069",N/A,N/A,https://m.media-amazon.com/images/I/619etzUTmfL._AC_UY218_.jpg
"BlackBerry KEY2 64GB (Single-SIM, BBF100-1, QWERTY Keypad) Factory Unlocked SIM-Free 4G Smartphone - International Version (Silver) (Renewed)",N/A,N/A,https://m.media-amazon.com/images/I/81FC0iRZvnL._AC_UY218_.jpg
"Samsung Galaxy A14 5G (64GB+64GB SD), 6.6"" HD+ Display, 2-Day Battery, Black, Unlocked (with 64GB SD) - (Renewed)",N/A,189,https://m.media-amazon.com/images/I/61G9RdA0EQL._AC_UY218_.jpg
Blackberry Unlocked At&t Branded Torch 9800 Smartphone,N/A,53,https://m.media-amazon.com/images/I/81WsLyAh4YL._AC_UY218_.jpg
"Mini Smartphone Unlocked, XS11Mini 2.5 Inch Android Small Phone 3G Cell Phones, 1GB+8GB Super Mini Smartphone Unlocked Phone for Kids Students Seniors, 2MP+5MP Camera ()",61.37,7,https://m.media-amazon.com/images/I/51kaOFNCDBL._AC_UY218_.jpg
"XS13 Mini 3G Smartphone Unlock, 2.5 inch Pocket Student Mobile Phone Child Cellphone for Android 6.0, 1GB 8GB, 2MP 5MP, BT, GPS (Green)",60.71,24,https://m.media-amazon.com/images/I/61qndw9Lb5L._AC_UY218_.jpg
"5G Unlocked Cell Phones Canada, UMIDIGI G6 5G Android 13 Phone Unlocked, 12(6+6)+128GB, 50MP+8MP Camera, MediaTek Dimensity 6100+ Smartphone, 5000mAh Battery, 6.57'' HD+, 5G Dual Sim, NFC/Face ID/GPS",239.99,143,https://m.media-amazon.com/images/I/71qWqcET5GL._AC_UL640_QL65_.jpg
"Renewed Cat S22 Flip (16GB) 2.8'' Touchscreen, Android 11, IP68 Water Resistant, 4G LTE GSM Single Sim (Unlocked) (Black) New",98.99,194,https://m.media-amazon.com/images/I/51zOMIuguwL._AC_UY218_.jpg
"Samsung Galaxy A14 5G (64GB+128GB SD Card), 6.6"" Display, 50MP Camera, 2-Day Battery, Unlocked, with 128GB SD Card - Black (Renewed)",168.00,25,https://m.media-amazon.com/images/I/81Hxa-hhN1L._AC_UY218_.jpg
DOOG V31 GT 5G Reinforced Phone 12GB+256GB 6.58 inch FHD120Hz Thermal Imaging 10800mAh 66W Fast Charging 50mP Camera NFC Smartphone (Silver),859.00,N/A,https://m.media-amazon.com/images/I/41CICvq0v1L._AC_UY218_.jpg
OnePlus 10 Pro 5G Dual-SIM 128GB ROM + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Emerald Forest) - International Version,N/A,"1,258",https://m.media-amazon.com/images/I/618hqM-yxtL._AC_UY218_.jpg
"iVERTU Lizard Skin 5G Phone, Unlocked Smartphone, Secure Encrypted, 64MP Camera, 12+512G, 120Hz FHD+(1080 * 2400) OLED Display, Dual SIM, Fast Charge (Black)","7,418.95",N/A,https://m.media-amazon.com/images/I/71EE8ALaw6L._AC_UY218_.jpg
"6.1 Inch Smartphone with 10.1, 4GB, 32GB ROM, Dual SIM, 8MP Camera, 3500mAh Battery, Face Recognition, HD Full Screen Clear US Plug/2068",N/A,N/A,https://m.media-amazon.com/images/I/71DfHmepT7L._AC_UY218_.jpg
"14 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61ku9hHeeuL._AC_UY218_.jpg
Unlocked Cell Phone Rino4 Pro-5.45Inch Unlocked Android Smartphone 512MB+4GB Mobile Phones Support Dual SIM 128GB Expansion Unlocked Phones(Black) (Green),N/A,N/A,https://m.media-amazon.com/images/I/710yJ-ls-HL._AC_UY218_.jpg
"GT10 Pro Smartphone with 6.8in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",286.88,N/A,https://m.media-amazon.com/images/I/61-nP2eHcZL._AC_UY218_.jpg
"GT10 Pro Smartphone with 6.8in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",286.88,N/A,https://m.media-amazon.com/images/I/71Tl7gGphcL._AC_UY218_.jpg
"Unlocked 15 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/617Hc+x9srL._AC_UY218_.jpg
"Unlocked 14 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61+LRW+ZaKL._AC_UY218_.jpg
"15 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61v+aWOqIyL._AC_UY218_.jpg
"Unlocked 15 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61d1P7+CqBL._AC_UY218_.jpg
Smartphone OUKITEL C51 Unlocked Cell Phone Canada Android 13 Phone Unlocked 18GB+128GB/TF 1TB Expandable 4G Dual Sim 6.8'' HD+ Large Screen 5150mAh Fingerprint/Face Unlock Telephone,189.99,158,https://m.media-amazon.com/images/I/81eOvUlgiWL._AC_UY218_.jpg
"5G Unlocked Cell Phones Canada, UMIDIGI G6 5G Android 13 Phone Unlocked, 12(6+6)+128GB, 50MP+8MP Camera, MediaTek Dimensity 6100+ Smartphone, 5000mAh Battery, 6.57'' HD+, 5G Dual Sim, NFC/Face ID/GPS",239.99,143,https://m.media-amazon.com/images/I/711J-fJiY4L._AC_UY218_.jpg
"15 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61AZXDbN4gL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61Rm2UbWvAL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61n0cOelWLL._AC_UY218_.jpg
"Unlocked I14 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61fxGyzsWAL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61n0cOelWLL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61ku9hHeeuL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, Unlocked Cell Phone for Android 13, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61Rm2UbWvAL._AC_UY218_.jpg
"Unlocked I14 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61+LRW+ZaKL._AC_UY218_.jpg
"Unlocked I15 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61AIDbO2L9L._AC_UY218_.jpg
"Unlocked I15 Smartphone, 4G Cell Phone, Android 12, 6.7inch HD Full Screen Phone, 6GB RAM 128GB ROM, Face ID, GPS, Dual SIM Dual Standby, 6800mAh Battery(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61iL89TAW+L._AC_UY218_.jpg
"Screen, Mobile Phone Control Screen with Smart APP Timing Mode 32x32 for Home Decoration for Hotel and Store",50.79,N/A,https://m.media-amazon.com/images/I/51L9iufA4NL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61kDJ7Fi34L._AC_UY218_.jpg
"Samsung Galaxy Z Flip6, AI Smart Phone, Android Smartphone, 512GB Storage, 50MP Rear Camera, AI Flex Zoom, Live Translate - Mint (CAD Version & Warranty)","1,135.99",N/A,https://m.media-amazon.com/images/I/51cUAILPe5L._AC_UY218_.jpg
Smartphone OUKITEL C53 Unlocked Cell Phone Canada Android 14 Phone Unlocked 8GB+64GB/TF 1TB Expandable 4G Dual Sim 6.6'' HD+ Large Screen 4300mAh Type-C Face ID/GPS/3.5mm Jack,159.99,180,https://m.media-amazon.com/images/I/81ROxu-zVUL._AC_UY218_.jpg
"artfone 4G Unlocked Flip Mobile Phone for Seniors, Easy-to-Use Big Button Clear Sound Flip Cell Phone with SOS Button, Loud Volume, USB-C&Dock Charging, Talking Numbers, FM Radio, Torch (Red)",69.99,"1,346",https://m.media-amazon.com/images/I/718Spt4FAEL._AC_UY218_.jpg
Super Small Mini Smartphone 3G Dual SIM Tiny Kids Mobile Phone 1GB RAM 8GB ROM Dual SIM Android 6.0 The World's Smallest Unlocked Children Phone Cute Pocket Cellphone (Classic Green),99.99,155,https://m.media-amazon.com/images/I/613UZCUqOWL._AC_UY218_.jpg
"6.5Inch Cell Phone, Quad Core 4G Network WiFi 4GB 64GB ROM 5000mAh Smartphone US Plug 100‑240V #2/2064 (Color : Black)",N/A,N/A,https://m.media-amazon.com/images/I/61E1-dKs5cL._AC_UY218_.jpg
"6.53 Inch HD 4G Unlocked Smartphone, 8GB 128GB ROM, Face Recognition Cell Phone for12, 100V to 240V White US Plug/2034",N/A,N/A,https://m.media-amazon.com/images/I/61jnICNFv6L._AC_UY218_.jpg
"6.5Inch Cell Phone, Quad Core 4G Network WiFi 4GB 64GB ROM 5000mAh Smartphone US Plug 100‑240V #2/2064 (Color : #2)",N/A,N/A,https://m.media-amazon.com/images/I/71-sijT2C-L._AC_UY218_.jpg
"Motorola Moto X4 Factory Unlocked Phone - 32GB - 5.2"" - Super Black - PA8S0006US",297.18,439,https://m.media-amazon.com/images/I/7159JihtggL._AC_UY218_.jpg
"METAVERTU Race Track Calfskin Web3 5G Phone, Unlocked Android Smartphone, Secure Encrypted, Double Systems, 64MP Camera, 144Hz AMOLED Curved Display, Dual SIM, Fast Charge (Orange, 12G+512G)","5,935.16",N/A,https://m.media-amazon.com/images/I/71lMjVahO7L._AC_UY218_.jpg
"METAVERTU Web 3.0 Calfskin 5G Phone, Unlocked Android Smartphone, Secure Encrypted, Double Systems, 64MP Camera, 144Hz AMOLED Curved Display, Dual SIM, Fast Chargem, Basic (Orange, 18G+1T)","6,204.94",N/A,https://m.media-amazon.com/images/I/716Z6vfyilL._AC_UY218_.jpg
"15 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61PnAnU5qVL._AC_UY218_.jpg
"15 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61FwVDaGDLL._AC_UY218_.jpg
"15 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61DLpY2xyaL._AC_UY218_.jpg
"14 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61FqyYnueZL._AC_UY218_.jpg
"14 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61kDJ7Fi34L._AC_UY218_.jpg
"Unlocked Cell Phones Canada, Ulefone Note 16 Pro(12+128GB) Unlocked Smartphone, Android 13, 50MP Dual Cameras, 4400mAh, 6.52-inch Screen, Ultra Thin & Light, OTG/Reverse Charge, 4G LTE Phones (Black)",159.99,"1,823",https://m.media-amazon.com/images/I/615Z6ZmqjIL._AC_UY218_.jpg
"Rugged Phone Canada, Ulefone Armor X12 Rugged Smartphone, Android 13 Go, 6GB+32GB up to 256GB Extension, 5.45 inch HD+ Screen, 13MP Rear Camera, 4860mAh, 3-Card Slot, NFC, OTG, Green",169.99,35,https://m.media-amazon.com/images/I/71QfRZbKyuL._AC_UY218_.jpg
"14 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61qKmuXXTIL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61FqyYnueZL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/61MqgvRKDrL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61qKmuXXTIL._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61w1X5vQ8ML._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61kDJ7Fi34L._AC_UY218_.jpg
"I14 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61c2nYXc4OL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Purple)",256.88,N/A,https://m.media-amazon.com/images/I/61FwVDaGDLL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61c2nYXc4OL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Gold)",256.88,N/A,https://m.media-amazon.com/images/I/613vWsA10gL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, 5G Unlocked Cell Phone for Android 13, 6GB 128GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61FqyYnueZL._AC_UY218_.jpg
"I15 Smartphone with 6.7in HD Large Screen, 4G Unlocked Cell Phone for Android 12, 8GB 256GB, Face Recognition, 128G Expansion, with Front 16MP Camera Rear 32MP Camera(Color:Black)",256.88,N/A,https://m.media-amazon.com/images/I/61PnAnU5qVL._AC_UY218_.jpg
Fitted Leather Case for Sonim XP3 Plus Phone,24.99,2,https://m.media-amazon.com/images/I/71HF2KtJPHL._AC_UY218_.jpg
Super Small Mini Smartphone 3G Dual SIM Tiny Mobile Phone 1GB RAM 8GB ROM 5.0MP Quad Core Dual Standby The World's Smallest Unlocked Small Phones Kids Phone Pocket 2.5 Inch Android Cellphone (Black),99.99,160,https://m.media-amazon.com/images/I/61s0IaMcKtL._AC_UY218_.jpg
"XS13 Mini 3G Smartphone Unlock, 2.5 inch Pocket Student Mobile Phone Child Cellphone for Android 6.0, 1GB 8GB, 2MP 5MP, BT, GPS (Black)",60.91,24,https://m.media-amazon.com/images/I/61rg9pzzVeL._AC_UY218_.jpg
Super Small Mini Smartphone 3G Dual SIM Tiny Kids Mobile Phone 2GB RAM 16GB ROM Dual SIM Android 8.1 The World's Smallest Unlocked Children Phone Cute Pocket Cellphone (Dream Pink),99.99,155,https://m.media-amazon.com/images/I/7156Uw2BAzL._AC_UY218_.jpg
OnePlus 10T 5G Dual-Sim 128GB ROM + 8GB RAM (GSM only | No CDMA) Factory Unlocked 5G Smartphone (Jade Green) - International Version,N/A,132,https://m.media-amazon.com/images/I/61qCbSs2AOL._AC_UY218_.jpg
Armor19 Rugged Phone 17GB RAM 256GB ROM 108MP 4G Smartphone 66W 9600mAh Android12 moblie Phone Global,518.00,N/A,https://m.media-amazon.com/images/I/31L8lwRwbDL._AC_UY218_.jpg
"METAVERTU Alligator Skin Web3 5G Phone, Unlocked Android Smartphone, Secure Encrypted, Double Systems, 64MP Camera, 144Hz AMOLED Curved Display, Dual SIM, Fast Charge (Black, 18G+1T)","12,814.55",N/A,https://m.media-amazon.com/images/I/71SHV1FnwEL._AC_UY218_.jpg
OnePlus 9 Pro Dual-SIM 128GB ROM + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Android Smartphone (Pine Green) - International Version,N/A,203,https://m.media-amazon.com/images/I/711LR4x0fFL._AC_UY218_.jpg
"i14pro Smartphone, MTK6580, 2.0GHz, 3500mAh Battery, 6.53 Inch HD Screen, 16MP Camera, with AI Battery Management, Face Unlock, GPS, Dual SIM Dual Standby Gold US Plug/2074",N/A,N/A,https://m.media-amazon.com/images/I/61qgUvKZSWL._AC_UY218_.jpg
"Blackberry Z30 Unlocked Cellphone, 16GB, Black",299.00,402,https://m.media-amazon.com/images/I/81cgnEGhmGL._AC_UY218_.jpg
HTC U11 64GB Single SIM Factory Unlocked Android OS Smartphone (Red) - International Version,359.99,10,https://m.media-amazon.com/images/I/61WZOLm1utL._AC_UY218_.jpg
"GT10 Pro Smartphone, 5G Full Touch Screen Cellphone, 6.8in HD Large Screen, 6GB RAM, 256GB ROM, for Android 14, Dual SIM Dual Standby, Face Recognition, 16MP 32MP Cameras(Color:Black)",288.66,N/A,https://m.media-amazon.com/images/I/71OlyF2QCSL._AC_UY218_.jpg
"15 Smartphones, 4G Unlocked Android Smartphone with 6.6 Inch HD Large Screen, 6GB+128GB, Face Recognition, 5000mAh Battery Type-C, 8MP+13MP Cameras, for Daily(Color:Black)",N/A,N/A,https://m.media-amazon.com/images/I/6127apptf-L._AC_UY218_.jpg
"I14 Smartphones, 4G Unlocked Android Smartphone with 6.6 Inch HD Large Screen, 6GB+128GB, Face Recognition, 5000mAh Battery Type-C, 8MP+13MP Cameras, for Daily(Color:Gold)",N/A,N/A,https://m.media-amazon.com/images/I/61iMoC7dclL._AC_UY218_.jpg
"GT10 Pro Smartphone, 5G Full Touch Screen Cellphone, 6.8in HD Large Screen, 8GB RAM, 256GB ROM, for Android 14, Dual SIM Dual Standby, Face Recognition, 16MP 32MP Cameras(Color:Silver)",288.66,N/A,https://m.media-amazon.com/images/I/71RQ7F1jW8L._AC_UY218_.jpg
"GT10 Pro Smartphone, 5G Full Touch Screen Cellphone, 6.8in HD Large Screen, 8GB RAM, 256GB ROM, for Android 14, Dual SIM Dual Standby, Face Recognition, 16MP 32MP Cameras(Color:Black)",288.66,N/A,https://m.media-amazon.com/images/I/71OlyF2QCSL._AC_UY218_.jpg
"5G Unlocked Cell Phones, Ulefone Note 18 Ultra, MediaTek Dimensity 720, 12GB+256GB Storage, 50MP Dual Cameras, 6.78” FHD+, 5450mAh, Android 13, Custom Key, GPS/NFC Smartphones (White)",279.99,80,https://m.media-amazon.com/images/I/71HnWWN1lmL._AC_UY218_.jpg
"Small Mini Cell Phone, Dual SIM Mobile Phone with Voice Changer, HandsFree, Bluetooths Music Player Function, Unlocked GSM 2 in 1 Mini Tiny Mobile Phone for Elderly and Child",18.50,N/A,https://m.media-amazon.com/images/I/61A0gl71BJL._AC_UY218_.jpg
"Ultra Slim Smartphone 6.5in HD Screen 8 Core CPU 16MP Camera Large Battery, Face Unlock, 4200mAh Battery, Fingerprint Face Unlocked Silver US Plug/2073",N/A,N/A,https://m.media-amazon.com/images/I/61ax7M0bspL._AC_UY218_.jpg
Samsung Galaxy S10+ 8GB 128GB - Unlocked Phone - Prism Black,629.97,107,https://m.media-amazon.com/images/I/51dVO4JKz9S._AC_UY218_.jpg
"6.53 inch Water Drop Screen Cell Phone, Android12 8GB 128GB ROM, Unlocked Smartphone with 32MP 16MP Cameras, 4G 5G WiFi, GPS, for Reading and Entertainment US Plug/2035",N/A,N/A,https://m.media-amazon.com/images/I/71lKEOMP7yL._AC_UY218_.jpg
"METAVERTU 2 Carbon Fiber 5G AI Phone, Unlocked Android Web 3.0 Smartphone, 3 Systems, 50MP Camera, 120Hz 1.5K 1260×2800 AMOLED Display, Dual SIM, 65W Fast Charge (Black, 1 TB)","8,498.07",N/A,https://m.media-amazon.com/images/I/71AdgLfJ-xL._AC_UY218_.jpg
Global Version Ulefon Armor 24 Rugged Smartphones Android 13 6.78 Inch 24GB+256GB Mobile Phone 64MP+64MP 22000mAh Cellphone NFC,510.00,N/A,https://m.media-amazon.com/images/I/315Thi4uzdL._AC_UY218_.jpg
Armor19 Rugged 4G Smartphones Octa Core 17GB+256GB 6.58Inch Android 12 Mobile Phone 108MP 9600mAh 66W Fast Charge,510.00,N/A,https://m.media-amazon.com/images/I/31L8lwRwbDL._AC_UY218_.jpg
Samsung Galaxy S7 32GB Unlocked Smartphone - Gold (Renewed),N/A,1,https://m.media-amazon.com/images/I/519m-BYsAyL._AC_UY218_.jpg
"Unlocked Smartphone 6.7 Inch 2GB 16GB ROM, Face Detection,FHD Display, Multifunctional Card Slot, MTK6580 Quad Core, Dual SIM, 4800mAh Battery, for Android6.1 Blue/2032 (Color : Black)",N/A,N/A,https://m.media-amazon.com/images/I/61zYP5vG2cL._AC_UY218_.jpg
"Unlocked Smartphone 6.7 Inch 2GB 16GB ROM, Face Detection,FHD Display, Multifunctional Card Slot, MTK6580 Quad Core, Dual SIM, 4800mAh Battery, for Android6.1 Blue/2032 (Color : Emerald)",N/A,N/A,https://m.media-amazon.com/images/I/61D6k9guh-L._AC_UY218_.jpg
"Unlocked Smartphone 6.7 Inch 2GB 16GB ROM, Face Detection,FHD Display, Multifunctional Card Slot, MTK6580 Quad Core, Dual SIM, 4800mAh Battery, for Android6.1 Blue/2032 (Color : Blue)",N/A,N/A,https://m.media-amazon.com/images/I/61rES8K7AlL._AC_UY218_.jpg
LG K40 X420 32GB Unlocked GSM Phone w/ 13MP Camera - Aurora Black,N/A,597,https://m.media-amazon.com/images/I/61PNyPzfTuL._AC_UY218_.jpg
"6.6in 4G Cell Phone, 4G Unlocked Smartphone Dual SIM Card 8+21MP Dual Camera MTK6737 Quad Core CPU High Resolution for Daily Use (Narootendfyia4hxq-12)",N/A,N/A,https://m.media-amazon.com/images/I/613rkeo9WFL._AC_UY218_.jpg
"S10P Mini Smartphone 1.5Inch, Dual Sim Mobile Phone Student Pocket Cellphone with 900mAh Lithium Ion Battery, Portable Backup Keyboard Mobile Phone for Kids Children Students(Black)",29.78,1,https://m.media-amazon.com/images/I/61lT1TyXreL._AC_UY218_.jpg
"Corded Phone, Big Button Senior Landline Phones for Impaired Hearing and Vision, Ringer, Desktop Fixed Telephone for Home, Office",42.56,53,https://m.media-amazon.com/images/I/61njr1v3RRL._AC_UY218_.jpg
